gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,0,0,-0.017670732493155674,1,1,0.3162784506724775,-0.006866244024520058,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,0.7165253243371477,0,1,-0.6802790187219147,-0.0457869551091429,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0
1,0,0,0,-1.2005421573864221,1,1,-1.4855107636082014,-0.981203367278553,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,-1.2821194970342338,1,1,0.8320260558682396,-0.9686915680654735,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.2821194970342338,1,1,1.0166969725673674,-0.9662507777093193,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.023117937330750068,1,0,1.4193128450105104,0.5949974752394416,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0,-1.2005421573864221,1,0,0.3728443170487865,-0.8949401189254594,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,0,0.0639066071546558,1,0,1.1963767834097616,0.543015237384047,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,0.9612573432805821,1,0,0.010157291459508899,0.536352539384815,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
1,0,1,1,0.9612573432805821,1,1,-1.3457597996196722,-0.37861400763843733,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,1,0,-0.9965988082668935,1,0,-1.4855107636082014,-0.9385884870062371,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,0.18627261662637304,1,1,-1.500484081178401,-0.7025574628354225,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,0,0,0,-0.6702894496756475,0,1,-0.8649499354210425,-0.7160367825500404,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,1,1,0.6757366545132419,1,0,-1.319140568383762,-0.47536605779230207,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,1,0,-0.6702894496756475,1,1,1.1265013014154972,-0.3100519866430397,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-0.9558101384429878,1,1,0.18650969839741458,-0.7452822886192768,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-0.7926554591473648,1,0,1.193049379505273,-0.4306842019030628,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
1,0,1,1,1.4099327113435454,1,1,-1.4672100421335132,-0.38729970304997746,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,1,-1.2413308272103278,1,1,-1.5071388889873785,-0.9924617876600935,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
1,1,0,1,-1.2821194970342338,1,1,-0.49061699616605386,-0.9861729044000923,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1,0,1,0,-0.7518667893234591,0,0,-0.6170583445366277,-0.7145855017977325,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,-1.2413308272103278,1,0,0.05008613831337445,-0.9666465815508577,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
1,0,0,0,-0.05845940231706142,1,1,-0.32091939703712563,-0.2537159065307211,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-0.26240275143659014,1,0,-1.4638826382290244,-0.7802889394931298,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,-0.5887121100278361,1,1,-1.4855107636082014,-0.8314575805631396,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,1.2059893622240165,1,1,1.5274534719063961,2.0002990146220183,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,1,1,1.4099327113435454,1,1,-0.3558571380342578,0.6797434755333038,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1,0,1,1,-1.1189648177386107,1,0,-1.4755285518947352,-0.9644916495247036,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
1,1,1,0,1.450721381167451,0,1,-0.7634641163341344,0.2960556293663073,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0
0,0,1,0,0.6757366545132419,1,0,0.22976594915576873,0.5187172793340424,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,0
0,1,0,0,-1.078176147914705,1,0,0.3162784506724775,-0.8173185877792908,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.1400367419648729,1,1,-0.32091939703712563,-0.2956931028361138,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0
0,1,0,0,-1.078176147914705,1,0,-1.5104662928918673,-0.9612592514854721,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
0,0,1,1,0.6757366545132419,1,1,1.4326224606284659,1.3196263526872727,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1
1,0,0,1,-1.2413308272103278,1,1,-0.31925569508488133,-0.9604456547000874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,1,0,0.7573139941610534,1,0,-1.31082205862254,-0.4447572273799885,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,1,1.450721381167451,1,1,0.6024351864585131,1.492284784007306,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1
0,0,0,0,-0.9558101384429878,1,1,0.3112873448157441,-0.7269213881923503,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,1,0,1.613876060463074,1,1,-1.3557420113331387,-0.22697715812456215,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,1,0,0,0.349427295921996,1,1,1.3144996220191139,0.8098090156833287,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,0,0.6349479846893362,1,1,-0.1429032881469754,0.30463137926630895,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1,0,0,0,-0.9558101384429878,1,1,-1.5287670143665555,-0.9266044262485424,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,1,1,-0.915021468619082,1,0,0.7005936016409324,-0.6306311091869473,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,0,0,-1.2821194970342338,1,1,-1.4788559557992238,-0.9992344311708641,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,1.287566701871828,1,1,1.5490815972855734,2.187646166283593,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,1,1,-0.18082541178877864,0,0,-0.4689888707868768,-0.3983382324084412,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,0,1,0,0.2270612864502788,1,1,1.3344640454460464,0.7625104566194737,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,1,0,0,0.7165253243371477,1,1,1.3943573157268445,1.3437044197142003,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,0,-1.2821194970342338,1,0,-0.5288821410676748,-0.9866786537531693,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,1,1,0,1.1652006924001108,1,1,0.687283986022977,1.3013973868741924,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
0,0,0,0,-1.078176147914705,1,1,-0.3292379067983476,-0.8585261655039139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,1,1,1.613876060463074,1,0,0.9235296632416813,1.9528245427397017,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,0,1.287566701871828,1,0,-0.21776987599797312,0.64379129326022,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
0,0,1,1,1.5322987208152625,1,0,-1.500484081178401,-0.4018784778799803,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,1,1.613876060463074,1,1,0.21812003549005815,1.2020506226480197,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
1,0,0,1,0.8796800036327707,1,1,1.362746978634201,1.5542280852080868,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0
0,0,1,1,0.2678499562741845,1,1,-1.4988203792261565,-0.6323022809623322,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,-1.1597534875625164,1,1,0.174863784731704,-0.8902124619293047,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,0.1454839468024673,1,1,1.015033270615123,0.5196628107332731,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,0,0,0,-1.0373874780907992,0,1,-1.349087203524161,-0.9418868523523916,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1,0,0,1,0.2678499562741845,0,0,-0.660314595294982,-0.2207542421714841,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0
0,0,1,1,1.613876060463074,1,0,0.8669637968653718,1.9174000989220026,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-0.8334441289712705,1,0,0.986750337426968,-0.49212175375076683,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,0,1,0,1.1652006924001108,1,0,0.5325597044642487,1.16099696863955,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-0.9965988082668935,1,1,-1.4705374460380018,-0.9477139644639311,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,1,0,0,0.10469527697856156,1,1,0.26969479600963425,0.07858340754318871,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,1,0,-1.2005421573864221,1,1,-1.374042732807827,-0.9690653828047043,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,1,0,0,-1.2005421573864221,1,1,0.4027909521891858,-0.903669792541615,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,0,-0.915021468619082,1,1,0.2647036901529009,-0.7053720679308076,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2005421573864221,0,0,-1.3241316742404952,-0.9731333667316282,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,0.5941593148654305,1,0,-1.4855107636082014,-0.624122334903869,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,1,0,1.3283553716957337,1,1,-1.4805196577514683,-0.38617825883228496,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,0.3086386260980903,1,0,-1.4888381675126903,-0.6663634004369541,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,1,0,1.5730873906391682,1,1,1.1481294267946744,2.1442396783282,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0
0,0,0,0,-1.2413308272103278,1,1,-0.5089177176407421,-0.9577849733208562,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,1,-0.46634610055611886,1,0,-0.6403501718680493,-0.5750206694507828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,1.450721381167451,1,1,0.5242411947030268,1.3358982883949682,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0
0,0,0,0,-1.2413308272103278,1,1,-1.492165571417179,-0.9909665287031701,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,1,-1.2821194970342338,1,1,0.3146147487202327,-0.9755301788831672,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,-0.017670732493155674,1,0,-1.517121100700845,-0.7473492642362004,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,1,1,0.7981026639849592,1,0,-1.5154573987486004,-0.5545048369977018,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,0,1.613876060463074,1,1,1.637257800754526,2.548025564004431,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,1.002046013104488,1,0,0.9917414432837014,1.3969180472988258,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,0
0,0,1,0,0.9612573432805821,1,0,0.5125952810373157,0.9767942586079761,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
1,0,1,1,-1.2821194970342338,0,0,-1.154434075111567,-0.9949465562208633,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,1.124412022576205,1,0,-1.5054751870351342,-0.4973111818953832,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,-0.09924807214096716,1,0,-1.5038114850828896,-0.7446885828569692,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,0,1.0836233527522994,1,1,0.9934051452359457,1.4535179966388367,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,0,-0.1400367419648729,1,1,1.1215101955587639,0.2817407237639968,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,0,1,1,-0.8742327987951762,0,1,-1.1743984985384996,-0.8558654841246827,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-1.2413308272103278,1,0,0.33457917214716576,-0.941491048510853,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,0.7981026639849592,1,0,-1.5071388889873785,-0.5629926304884727,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,1,1,0,-0.915021468619082,1,0,0.687283986022977,-0.6336436162031016,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,1,1,1,0.4310046355698075,1,1,1.5257897699541518,1.0534262801502985,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,1
1,0,1,1,-0.915021468619082,0,0,-0.37249415755670173,-0.7791015279685142,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0
1,0,0,0,-1.2821194970342338,1,1,0.6689832645482888,-0.9708465000916279,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,1,0,-0.5479234402039304,1,0,0.8237075461070177,-0.2337498016353327,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
0,0,0,1,-0.6702894496756475,1,1,0.5358871083687373,-0.431167962153832,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,-0.8334441289712705,1,1,-0.5272184391154305,-0.7474152315431235,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,0,0,0.512581975217619,0,0,-0.7518182026684237,-0.19869917255686445,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
1,0,1,1,0.2678499562741845,1,1,0.712239515306643,0.42810018872402494,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,0,1,0,1.613876060463074,1,1,1.4891883270047752,2.4573644951897986,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0
0,1,1,0,1.124412022576205,1,1,1.3644106805864458,1.8069268489281354,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,1,1,0,0.9204686734566764,1,1,0.30296883505452216,0.7739447898194759,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,1.124412022576205,1,1,0.522577492750782,1.1672418736949357,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,1,0,1.3691440415196396,0,0,-0.6436775757725381,0.32310222520477405,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0
1,0,0,0,-1.2821194970342338,1,0,-1.4871744655604457,-0.9993443766824026,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,1,1,-0.38476876090830736,1,0,-1.5054751870351342,-0.8160871980500597,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,0,0,-1.078176147914705,1,1,0.49263085761038317,-0.7893924278485162,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,0,0,0,-1.1597534875625164,1,1,0.998396251092679,-0.8496645572739123,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0
0,0,0,0,-0.6702894496756475,1,1,-0.3658393497477243,-0.6413837802154108,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,0,0,0,-1.2821194970342338,1,1,-1.5104662928918673,-0.9996522241147102,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-1.2821194970342338,1,1,0.5292323005597597,-0.9726935846854743,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,1,1.4099327113435454,1,1,1.5407630875243514,2.3036826591613075,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,1,-0.3439800910844016,1,0,0.4560294146610062,-0.1961044584845562,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0
1,0,1,1,-1.1597534875625164,1,1,-1.4771922538469795,-0.9741008872331669,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-1.2821194970342338,1,0,-1.5204485046053335,-0.9997841587285565,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,0,1,1,1.3691440415196396,1,1,0.6357092255034009,1.5047965832203851,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,0,0,-0.7110781194995532,0,1,-1.1710710946340108,-0.8154934922877519,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,1,1,0,1.613876060463074,1,1,0.6390366294078895,1.6874820451927277,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
0,0,1,0,1.613876060463074,1,0,1.5707097226647502,2.49505381654519,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,0.3086386260980903,1,1,-0.487289592261565,-0.11830701451992598,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0
1,0,1,1,-0.30319142126049586,1,0,-0.15122179790819737,-0.39048812288459345,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,0,-0.7926554591473648,1,1,0.46102052051773956,-0.5704909143753972,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,1,1,0,-0.18082541178877864,1,1,1.2113501009799612,0.22852709617937123,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,1
0,0,1,1,1.124412022576205,1,0,0.9734407218090131,1.5476973218227013,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
0,0,1,0,-0.18082541178877864,1,1,1.3278092376370687,0.331370127672468,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
1,0,1,1,0.10469527697856156,1,1,0.2846681135798339,0.16207602900551235,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0
0,0,0,0,-0.5071347703800245,1,1,0.13327123592559414,-0.4055726470676734,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0
1,0,0,0,-0.017670732493155674,1,0,0.7571594680172419,0.20838507846552132,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,0,1,1,0.1454839468024673,1,1,1.079917646752654,0.5124943633809642,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1
1,0,0,1,0.8388913338088649,1,0,-0.06803670029597766,0.49560673280865325,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,-0.3439800910844016,0,1,-0.4756436785958542,-0.44145886203383405,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,0
1,0,0,0,-1.2413308272103278,1,1,-0.34753862827303583,-0.9698350013854737,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,0,0,0.5941593148654305,1,0,0.35121619166960966,0.5508433578055869,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,1,1,0.512581975217619,1,1,1.0333339920898112,0.9517266819772021,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0
0,0,0,0,-1.1597534875625164,1,1,-0.6287042582023386,-0.923086169879311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,1,0,1.613876060463074,1,1,1.5207986640974185,2.493404633872113,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,-1.078176147914705,1,0,-0.2876453579922377,-0.8371087798562176,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,1,-1.1189648177386107,1,0,-1.4871744655604457,-0.9713962276493202,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-0.26240275143659014,1,1,0.9152111534804593,0.025171878037793936,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
1,0,0,0,0.10469527697856156,1,0,-0.32091939703712563,-0.16204333900993437,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
1,0,1,1,-0.30319142126049586,1,1,0.35287989362185396,-0.17218031517378246,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,0.10469527697856156,1,0,0.24473926672596835,0.12137420063396621,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,1
1,0,0,0,-0.46634610055611886,1,0,0.015148397316241798,-0.3818024274730533,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
1,0,1,1,1.4915100509913568,1,1,0.5674974454613809,1.4551671793119139,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,1.3691440415196396,1,0,0.8153890363457957,1.6203053376427148,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,0,0.3902159657459017,0,1,-0.3375564165595695,0.02457817227548597,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,0
1,0,0,0,-1.1597534875625164,1,1,-1.4954929753216677,-0.9821708877800915,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-0.9965988082668935,1,1,0.7205580250678649,-0.722523567730811,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,0,1.450721381167451,1,1,0.8619726910086385,1.7636522955865888,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,1,0,0,0.7573139941610534,1,1,1.0948909643228537,1.1525531533533946,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,0,0.4717933053937132,1,1,0.2014830159676142,0.42126157790633123,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0
0,1,0,0,-0.5071347703800245,1,1,0.9717770198567683,-0.22436045494994625,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-1.2413308272103278,1,0,0.8603089890563942,-0.9313760614493126,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
0,0,0,0,-0.9558101384429878,1,1,-0.17950473109635212,-0.7751215004508211,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
0,0,1,1,1.613876060463074,1,1,1.031670290137567,2.050082342246643,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
1,1,1,0,1.450721381167451,1,1,0.51425898298956,1.4498458165534516,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
1,0,1,1,0.10469527697856156,1,0,-1.4971566772739122,-0.7153331312761942,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,0,0,0,1.613876060463074,1,1,0.8802734124833267,1.937080345487391,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,1,1,1.1652006924001108,1,1,0.010157291459508899,0.7355298280879301,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0
1,0,1,1,0.10469527697856156,1,0,-1.3124857605747844,-0.6523343531646437,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
